"id_parameter","cd_parameter","cd_configuration","id_algorithm","id_function","id_dataset","id_resource","id_parameter_type","nr_iterations","vl_grid_row_dimension","vl_grid_column_dimension","vl_block_row_dimension","vl_block_column_dimension","vl_block_memory_size","vl_block_memory_size_percent_cpu","vl_block_memory_size_percent_gpu"
"14876","2619","2","1","2","29","18","21","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"14877","2619","1","1","1","29","18","21","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"14878","2619","2","1","2","29","18","21","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"14879","2619","1","1","1","29","18","21","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"14880","2619","2","1","2","29","18","21","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"14881","2619","1","1","1","29","18","21","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"14882","2619","2","1","2","29","18","21","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"14937","2623","1","1","1","27","18","22","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"14938","2623","2","1","2","27","18","22","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"14939","2623","1","1","1","27","18","22","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"14940","2623","2","1","2","27","18","22","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"14941","2623","1","1","1","27","18","22","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"14942","2623","2","1","2","27","18","22","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"14943","2623","1","1","1","27","18","22","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"14944","2623","2","1","2","27","18","22","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"14945","2623","1","1","1","27","18","22","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"14946","2623","2","1","2","27","18","22","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"14947","2623","1","1","1","27","18","22","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"14948","2623","2","1","2","27","18","22","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"14949","2623","1","1","1","27","18","22","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"14950","2623","2","1","2","27","18","22","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"14951","2623","1","1","1","27","18","22","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"14952","2623","2","1","2","27","18","22","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"14953","2623","1","1","1","27","18","22","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"14954","2623","2","1","2","27","18","22","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"14955","2624","1","1","1","28","18","22","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"14956","2624","2","1","2","28","18","22","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"14957","2624","1","1","1","28","18","22","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"14958","2624","2","1","2","28","18","22","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"14959","2624","1","1","1","28","18","22","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"14960","2624","2","1","2","28","18","22","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"14961","2624","1","1","1","28","18","22","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"14962","2624","2","1","2","28","18","22","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"14963","2624","1","1","1","28","18","22","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"14964","2624","2","1","2","28","18","22","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"14965","2624","1","1","1","28","18","22","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"14966","2624","2","1","2","28","18","22","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"14967","2624","1","1","1","28","18","22","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"14968","2624","2","1","2","28","18","22","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"14969","2624","1","1","1","28","18","22","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"14970","2624","2","1","2","28","18","22","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"14971","2624","1","1","1","28","18","22","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"14972","2624","2","1","2","28","18","22","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"14973","2625","1","1","1","29","18","22","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"14974","2625","2","1","2","29","18","22","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"14975","2625","1","1","1","29","18","22","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"14976","2625","2","1","2","29","18","22","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"14977","2625","1","1","1","29","18","22","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"14978","2625","2","1","2","29","18","22","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"14979","2625","1","1","1","29","18","22","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"14980","2625","2","1","2","29","18","22","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"14981","2625","1","1","1","29","18","22","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"14982","2625","2","1","2","29","18","22","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"14983","2625","1","1","1","29","18","22","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"14984","2625","2","1","2","29","18","22","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"14985","2625","1","1","1","29","18","22","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"14986","2625","2","1","2","29","18","22","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"14987","2625","1","1","1","29","18","22","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"14988","2625","2","1","2","29","18","22","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"14989","2625","1","1","1","29","18","22","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"14990","2625","2","1","2","29","18","22","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15045","2629","1","1","1","27","18","23","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15046","2629","2","1","2","27","18","23","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15047","2629","1","1","1","27","18","23","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15048","2629","2","1","2","27","18","23","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15049","2629","1","1","1","27","18","23","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15050","2629","2","1","2","27","18","23","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15051","2629","1","1","1","27","18","23","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15052","2629","2","1","2","27","18","23","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15053","2629","1","1","1","27","18","23","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15054","2629","2","1","2","27","18","23","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15055","2629","1","1","1","27","18","23","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15056","2629","2","1","2","27","18","23","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15057","2629","1","1","1","27","18","23","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15058","2629","2","1","2","27","18","23","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15059","2629","1","1","1","27","18","23","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15060","2629","2","1","2","27","18","23","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15061","2629","1","1","1","27","18","23","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15062","2629","2","1","2","27","18","23","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15063","2630","1","1","1","28","18","23","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15064","2630","2","1","2","28","18","23","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15065","2630","1","1","1","28","18","23","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15066","2630","2","1","2","28","18","23","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15067","2630","1","1","1","28","18","23","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15068","2630","2","1","2","28","18","23","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15069","2630","1","1","1","28","18","23","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15070","2630","2","1","2","28","18","23","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15071","2630","1","1","1","28","18","23","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15072","2630","2","1","2","28","18","23","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15073","2630","1","1","1","28","18","23","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15074","2630","2","1","2","28","18","23","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15075","2630","1","1","1","28","18","23","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15076","2630","2","1","2","28","18","23","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15077","2630","1","1","1","28","18","23","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15078","2630","2","1","2","28","18","23","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15079","2630","1","1","1","28","18","23","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15080","2630","2","1","2","28","18","23","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15081","2631","1","1","1","29","18","23","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15082","2631","2","1","2","29","18","23","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15083","2631","1","1","1","29","18","23","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15084","2631","2","1","2","29","18","23","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15085","2631","1","1","1","29","18","23","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15086","2631","2","1","2","29","18","23","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15087","2631","1","1","1","29","18","23","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15088","2631","2","1","2","29","18","23","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15089","2631","1","1","1","29","18","23","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15090","2631","2","1","2","29","18","23","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15091","2631","1","1","1","29","18","23","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15092","2631","2","1","2","29","18","23","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15093","2631","1","1","1","29","18","23","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15094","2631","2","1","2","29","18","23","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15095","2631","1","1","1","29","18","23","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15096","2631","2","1","2","29","18","23","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15097","2631","1","1","1","29","18","23","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15098","2631","2","1","2","29","18","23","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15153","2635","1","1","1","27","18","24","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15154","2635","2","1","2","27","18","24","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15155","2635","1","1","1","27","18","24","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15156","2635","2","1","2","27","18","24","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15157","2635","1","1","1","27","18","24","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15158","2635","2","1","2","27","18","24","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15159","2635","1","1","1","27","18","24","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15160","2635","2","1","2","27","18","24","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15161","2635","1","1","1","27","18","24","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15162","2635","2","1","2","27","18","24","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15163","2635","1","1","1","27","18","24","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15164","2635","2","1","2","27","18","24","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15165","2635","1","1","1","27","18","24","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15166","2635","2","1","2","27","18","24","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15167","2635","1","1","1","27","18","24","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15168","2635","2","1","2","27","18","24","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15169","2635","1","1","1","27","18","24","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15170","2635","2","1","2","27","18","24","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15171","2636","1","1","1","28","18","24","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15172","2636","2","1","2","28","18","24","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15173","2636","1","1","1","28","18","24","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15174","2636","2","1","2","28","18","24","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15175","2636","1","1","1","28","18","24","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15176","2636","2","1","2","28","18","24","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15177","2636","1","1","1","28","18","24","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15178","2636","2","1","2","28","18","24","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15179","2636","1","1","1","28","18","24","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15180","2636","2","1","2","28","18","24","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15181","2636","1","1","1","28","18","24","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15182","2636","2","1","2","28","18","24","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15183","2636","1","1","1","28","18","24","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15184","2636","2","1","2","28","18","24","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15185","2636","1","1","1","28","18","24","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15186","2636","2","1","2","28","18","24","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15187","2636","1","1","1","28","18","24","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15188","2636","2","1","2","28","18","24","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15189","2637","1","1","1","29","18","24","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15190","2637","2","1","2","29","18","24","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15191","2637","1","1","1","29","18","24","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15192","2637","2","1","2","29","18","24","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15193","2637","1","1","1","29","18","24","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15194","2637","2","1","2","29","18","24","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15195","2637","1","1","1","29","18","24","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15196","2637","2","1","2","29","18","24","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15197","2637","1","1","1","29","18","24","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15198","2637","2","1","2","29","18","24","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15199","2637","1","1","1","29","18","24","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15200","2637","2","1","2","29","18","24","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15201","2637","1","1","1","29","18","24","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15202","2637","2","1","2","29","18","24","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15203","2637","1","1","1","29","18","24","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15204","2637","2","1","2","29","18","24","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15205","2637","1","1","1","29","18","24","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15206","2637","2","1","2","29","18","24","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15261","2641","1","1","1","27","18","25","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15262","2641","2","1","2","27","18","25","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15263","2641","1","1","1","27","18","25","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15264","2641","2","1","2","27","18","25","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15265","2641","1","1","1","27","18","25","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15266","2641","2","1","2","27","18","25","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15267","2641","1","1","1","27","18","25","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15268","2641","2","1","2","27","18","25","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15269","2641","1","1","1","27","18","25","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15270","2641","2","1","2","27","18","25","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15271","2641","1","1","1","27","18","25","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15272","2641","2","1","2","27","18","25","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15273","2641","1","1","1","27","18","25","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15274","2641","2","1","2","27","18","25","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15275","2641","1","1","1","27","18","25","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15276","2641","2","1","2","27","18","25","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15277","2641","1","1","1","27","18","25","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15278","2641","2","1","2","27","18","25","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15279","2642","1","1","1","28","18","25","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15280","2642","2","1","2","28","18","25","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15281","2642","1","1","1","28","18","25","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15282","2642","2","1","2","28","18","25","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15283","2642","1","1","1","28","18","25","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15284","2642","2","1","2","28","18","25","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15285","2642","1","1","1","28","18","25","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15286","2642","2","1","2","28","18","25","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15287","2642","1","1","1","28","18","25","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15288","2642","2","1","2","28","18","25","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15289","2642","1","1","1","28","18","25","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15290","2642","2","1","2","28","18","25","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15291","2642","1","1","1","28","18","25","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15292","2642","2","1","2","28","18","25","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15293","2642","1","1","1","28","18","25","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15294","2642","2","1","2","28","18","25","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15295","2642","1","1","1","28","18","25","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15296","2642","2","1","2","28","18","25","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15297","2643","1","1","1","29","18","25","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15298","2643","2","1","2","29","18","25","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15299","2643","1","1","1","29","18","25","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15300","2643","2","1","2","29","18","25","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15301","2643","1","1","1","29","18","25","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15302","2643","2","1","2","29","18","25","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15303","2643","1","1","1","29","18","25","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15304","2643","2","1","2","29","18","25","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15305","2643","1","1","1","29","18","25","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15306","2643","2","1","2","29","18","25","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15307","2643","1","1","1","29","18","25","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15308","2643","2","1","2","29","18","25","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15309","2643","1","1","1","29","18","25","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15310","2643","2","1","2","29","18","25","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
"15311","2643","1","1","1","29","18","25","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15312","2643","2","1","2","29","18","25","5","128","1","976562","100","781249600","0.0061035125","0.06510413333333333"
"15313","2643","1","1","1","29","18","25","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15314","2643","2","1","2","29","18","25","5","256","1","488281","100","390624800","0.00305175625","0.032552066666666664"
"15369","2647","1","1","1","27","18","26","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15370","2647","2","1","2","27","18","26","5","1","1","1250000","100","1000000000","0.0078125","0.08333333333333333"
"15371","2647","1","1","1","27","18","26","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15372","2647","2","1","2","27","18","26","5","2","1","625000","100","500000000","0.00390625","0.041666666666666664"
"15373","2647","1","1","1","27","18","26","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15374","2647","2","1","2","27","18","26","5","4","1","312500","100","250000000","0.001953125","0.020833333333333332"
"15375","2647","1","1","1","27","18","26","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15376","2647","2","1","2","27","18","26","5","8","1","156250","100","125000000","0.0009765625","0.010416666666666666"
"15377","2647","1","1","1","27","18","26","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15378","2647","2","1","2","27","18","26","5","16","1","78125","100","62500000","0.00048828125","0.005208333333333333"
"15379","2647","1","1","1","27","18","26","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15380","2647","2","1","2","27","18","26","5","32","1","39062","100","31249600","0.0002441375","0.0026041333333333334"
"15381","2647","1","1","1","27","18","26","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15382","2647","2","1","2","27","18","26","5","64","1","19531","100","15624800","0.00012206875","0.0013020666666666667"
"15383","2647","1","1","1","27","18","26","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15384","2647","2","1","2","27","18","26","5","128","1","9765","100","7812000","6.103125e-05","0.000651"
"15385","2647","1","1","1","27","18","26","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15386","2647","2","1","2","27","18","26","5","256","1","4882","100","3905600","3.05125e-05","0.00032546666666666665"
"15387","2648","1","1","1","28","18","26","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15388","2648","2","1","2","28","18","26","5","1","1","12500000","100","10000000000","0.078125","0.8333333333333334"
"15389","2648","1","1","1","28","18","26","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15390","2648","2","1","2","28","18","26","5","2","1","6250000","100","5000000000","0.0390625","0.4166666666666667"
"15391","2648","1","1","1","28","18","26","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15392","2648","2","1","2","28","18","26","5","4","1","3125000","100","2500000000","0.01953125","0.20833333333333334"
"15393","2648","1","1","1","28","18","26","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15394","2648","2","1","2","28","18","26","5","8","1","1562500","100","1250000000","0.009765625","0.10416666666666667"
"15395","2648","1","1","1","28","18","26","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15396","2648","2","1","2","28","18","26","5","16","1","781250","100","625000000","0.0048828125","0.052083333333333336"
"15397","2648","1","1","1","28","18","26","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15398","2648","2","1","2","28","18","26","5","32","1","390625","100","312500000","0.00244140625","0.026041666666666668"
"15399","2648","1","1","1","28","18","26","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15400","2648","2","1","2","28","18","26","5","64","1","195312","100","156249600","0.0012207","0.0130208"
"15401","2648","1","1","1","28","18","26","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15402","2648","2","1","2","28","18","26","5","128","1","97656","100","78124800","0.00061035","0.0065104"
"15403","2648","1","1","1","28","18","26","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15404","2648","2","1","2","28","18","26","5","256","1","48828","100","39062400","0.000305175","0.0032552"
"15405","2649","1","1","1","29","18","26","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15406","2649","2","1","2","29","18","26","5","1","1","125000000","100","100000000000","0.78125","8.333333333333334"
"15407","2649","1","1","1","29","18","26","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15408","2649","2","1","2","29","18","26","5","2","1","62500000","100","50000000000","0.390625","4.166666666666667"
"15409","2649","1","1","1","29","18","26","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15410","2649","2","1","2","29","18","26","5","4","1","31250000","100","25000000000","0.1953125","2.0833333333333335"
"15411","2649","1","1","1","29","18","26","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15412","2649","2","1","2","29","18","26","5","8","1","15625000","100","12500000000","0.09765625","1.0416666666666667"
"15413","2649","1","1","1","29","18","26","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15414","2649","2","1","2","29","18","26","5","16","1","7812500","100","6250000000","0.048828125","0.5208333333333334"
"15415","2649","1","1","1","29","18","26","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15416","2649","2","1","2","29","18","26","5","32","1","3906250","100","3125000000","0.0244140625","0.2604166666666667"
"15417","2649","1","1","1","29","18","26","5","64","1","1953125","100","1562500000","0.01220703125","0.13020833333333334"
