"id_parameter","cd_parameter","cd_configuration","id_algorithm","id_function","id_dataset","id_resource","id_parameter_type","nr_iterations","vl_grid_row_dimension","vl_grid_column_dimension","vl_block_row_dimension","vl_block_column_dimension","vl_block_memory_size","vl_block_memory_size_percent_cpu","vl_block_memory_size_percent_gpu"
"1712","10","4","1","4","8","1","6","5","16","16","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"1713","10","1","1","1","8","1","6","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1714","10","1","1","3","8","1","6","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1715","10","4","1","2","8","1","6","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1716","10","4","1","4","8","1","6","5","32","32","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1717","10","1","1","1","8","1","6","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1718","10","1","1","3","8","1","6","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1719","10","4","1","2","8","1","6","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1720","10","4","1","4","8","1","6","5","64","64","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1721","10","1","1","1","8","1","6","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"1722","10","1","1","3","8","1","6","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"1723","10","4","1","2","8","1","6","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"1724","10","4","1","4","8","1","6","5","128","128","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"1725","10","1","1","1","8","1","6","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"1726","10","1","1","3","8","1","6","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"1727","10","4","1","2","8","1","6","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"1728","10","4","1","4","8","1","6","5","256","256","62","62","30752","2.4025e-07","2.5626666666666666e-06"
"1909","11","1","1","1","4","1","5","5","1","1","32000","32000","8192000000","0.064","0.6826666666666666"
"1910","11","1","1","3","4","1","5","5","1","1","32000","32000","8192000000","0.064","0.6826666666666666"
"1911","11","4","1","2","4","1","5","5","1","1","32000","32000","8192000000","0.064","0.6826666666666666"
"1912","11","4","1","4","4","1","5","5","1","1","32000","32000","8192000000","0.064","0.6826666666666666"
"1913","11","1","1","1","4","1","5","5","2","2","16000","16000","2048000000","0.016","0.17066666666666666"
"1914","11","1","1","3","4","1","5","5","2","2","16000","16000","2048000000","0.016","0.17066666666666666"
"1915","11","4","1","2","4","1","5","5","2","2","16000","16000","2048000000","0.016","0.17066666666666666"
"1916","11","4","1","4","4","1","5","5","2","2","16000","16000","2048000000","0.016","0.17066666666666666"
"1917","11","1","1","1","4","1","5","5","4","4","8000","8000","512000000","0.004","0.042666666666666665"
"1918","11","1","1","3","4","1","5","5","4","4","8000","8000","512000000","0.004","0.042666666666666665"
"1919","11","4","1","2","4","1","5","5","4","4","8000","8000","512000000","0.004","0.042666666666666665"
"1920","11","4","1","4","4","1","5","5","4","4","8000","8000","512000000","0.004","0.042666666666666665"
"1921","11","1","1","1","4","1","5","5","8","8","4000","4000","128000000","0.001","0.010666666666666666"
"1922","11","1","1","3","4","1","5","5","8","8","4000","4000","128000000","0.001","0.010666666666666666"
"1923","11","4","1","2","4","1","5","5","8","8","4000","4000","128000000","0.001","0.010666666666666666"
"1924","11","4","1","4","4","1","5","5","8","8","4000","4000","128000000","0.001","0.010666666666666666"
"1925","11","1","1","1","4","1","5","5","16","16","2000","2000","32000000","0.00025","0.0026666666666666666"
"1926","11","1","1","3","4","1","5","5","16","16","2000","2000","32000000","0.00025","0.0026666666666666666"
"1927","11","4","1","2","4","1","5","5","16","16","2000","2000","32000000","0.00025","0.0026666666666666666"
"1928","11","4","1","4","4","1","5","5","16","16","2000","2000","32000000","0.00025","0.0026666666666666666"
"1929","11","1","1","1","4","1","5","5","32","32","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"1930","11","1","1","3","4","1","5","5","32","32","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"1931","11","4","1","2","4","1","5","5","32","32","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"1932","11","4","1","4","4","1","5","5","32","32","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"1933","11","1","1","1","4","1","5","5","64","64","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1934","11","1","1","3","4","1","5","5","64","64","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1935","11","4","1","2","4","1","5","5","64","64","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1936","11","4","1","4","4","1","5","5","64","64","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1937","11","1","1","1","4","1","5","5","128","128","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1938","11","1","1","3","4","1","5","5","128","128","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1939","11","4","1","2","4","1","5","5","128","128","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1940","11","4","1","4","4","1","5","5","128","128","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1941","11","1","1","1","4","1","5","5","256","256","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"1942","11","1","1","3","4","1","5","5","256","256","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"1943","11","4","1","2","4","1","5","5","256","256","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"1944","11","4","1","4","4","1","5","5","256","256","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"1945","11","1","1","1","5","1","5","5","1","1","64000","64000","32768000000","0.256","2.7306666666666666"
"1946","11","1","1","3","5","1","5","5","1","1","64000","64000","32768000000","0.256","2.7306666666666666"
"1947","11","4","1","2","5","1","5","5","1","1","64000","64000","32768000000","0.256","2.7306666666666666"
"1948","11","4","1","4","5","1","5","5","1","1","64000","64000","32768000000","0.256","2.7306666666666666"
"1949","11","1","1","1","5","1","5","5","2","2","32000","32000","8192000000","0.064","0.6826666666666666"
"1950","11","1","1","3","5","1","5","5","2","2","32000","32000","8192000000","0.064","0.6826666666666666"
"1951","11","4","1","2","5","1","5","5","2","2","32000","32000","8192000000","0.064","0.6826666666666666"
"1952","11","4","1","4","5","1","5","5","2","2","32000","32000","8192000000","0.064","0.6826666666666666"
"1953","11","1","1","1","5","1","5","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"1954","11","1","1","3","5","1","5","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"1955","11","4","1","2","5","1","5","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"1956","11","4","1","4","5","1","5","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"1957","11","1","1","1","5","1","5","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"1958","11","1","1","3","5","1","5","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"1959","11","4","1","2","5","1","5","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"1960","11","4","1","4","5","1","5","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"1961","11","1","1","1","5","1","5","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"1962","11","1","1","3","5","1","5","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"1963","11","4","1","2","5","1","5","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"1964","11","4","1","4","5","1","5","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"1965","11","1","1","1","5","1","5","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"1966","11","1","1","3","5","1","5","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"1967","11","4","1","2","5","1","5","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"1968","11","4","1","4","5","1","5","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"1969","11","1","1","1","5","1","5","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"1970","11","1","1","3","5","1","5","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"1971","11","4","1","2","5","1","5","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"1972","11","4","1","4","5","1","5","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"1973","11","1","1","1","5","1","5","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1974","11","1","1","3","5","1","5","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1975","11","4","1","2","5","1","5","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1976","11","4","1","4","5","1","5","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"1977","11","1","1","1","5","1","5","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1978","11","1","1","3","5","1","5","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1979","11","4","1","2","5","1","5","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"1980","11","4","1","4","5","1","5","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2089","12","1","1","1","4","1","6","5","1","1","32000","32000","8192000000","0.064","0.6826666666666666"
"2090","12","1","1","3","4","1","6","5","1","1","32000","32000","8192000000","0.064","0.6826666666666666"
"2091","12","4","1","2","4","1","6","5","1","1","32000","32000","8192000000","0.064","0.6826666666666666"
"2092","12","4","1","4","4","1","6","5","1","1","32000","32000","8192000000","0.064","0.6826666666666666"
"2093","12","1","1","1","4","1","6","5","2","2","16000","16000","2048000000","0.016","0.17066666666666666"
"2094","12","1","1","3","4","1","6","5","2","2","16000","16000","2048000000","0.016","0.17066666666666666"
"2095","12","4","1","2","4","1","6","5","2","2","16000","16000","2048000000","0.016","0.17066666666666666"
"2096","12","4","1","4","4","1","6","5","2","2","16000","16000","2048000000","0.016","0.17066666666666666"
"2097","12","1","1","1","4","1","6","5","4","4","8000","8000","512000000","0.004","0.042666666666666665"
"2098","12","1","1","3","4","1","6","5","4","4","8000","8000","512000000","0.004","0.042666666666666665"
"2099","12","4","1","2","4","1","6","5","4","4","8000","8000","512000000","0.004","0.042666666666666665"
"2100","12","4","1","4","4","1","6","5","4","4","8000","8000","512000000","0.004","0.042666666666666665"
"2101","12","1","1","1","4","1","6","5","8","8","4000","4000","128000000","0.001","0.010666666666666666"
"2102","12","1","1","3","4","1","6","5","8","8","4000","4000","128000000","0.001","0.010666666666666666"
"2103","12","4","1","2","4","1","6","5","8","8","4000","4000","128000000","0.001","0.010666666666666666"
"2104","12","4","1","4","4","1","6","5","8","8","4000","4000","128000000","0.001","0.010666666666666666"
"2105","12","1","1","1","4","1","6","5","16","16","2000","2000","32000000","0.00025","0.0026666666666666666"
"2106","12","1","1","3","4","1","6","5","16","16","2000","2000","32000000","0.00025","0.0026666666666666666"
"2107","12","4","1","2","4","1","6","5","16","16","2000","2000","32000000","0.00025","0.0026666666666666666"
"2108","12","4","1","4","4","1","6","5","16","16","2000","2000","32000000","0.00025","0.0026666666666666666"
"2109","12","1","1","1","4","1","6","5","32","32","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2110","12","1","1","3","4","1","6","5","32","32","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2111","12","4","1","2","4","1","6","5","32","32","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2112","12","4","1","4","4","1","6","5","32","32","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2113","12","1","1","1","4","1","6","5","64","64","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2114","12","1","1","3","4","1","6","5","64","64","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2115","12","4","1","2","4","1","6","5","64","64","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2116","12","4","1","4","4","1","6","5","64","64","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2117","12","1","1","1","4","1","6","5","128","128","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2118","12","1","1","3","4","1","6","5","128","128","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2119","12","4","1","2","4","1","6","5","128","128","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2120","12","4","1","4","4","1","6","5","128","128","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2121","12","1","1","1","4","1","6","5","256","256","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2122","12","1","1","3","4","1","6","5","256","256","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2123","12","4","1","2","4","1","6","5","256","256","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2124","12","4","1","4","4","1","6","5","256","256","125","125","125000","9.765625e-07","1.0416666666666666e-05"
"2125","12","1","1","1","5","1","6","5","1","1","64000","64000","32768000000","0.256","2.7306666666666666"
"2126","12","1","1","3","5","1","6","5","1","1","64000","64000","32768000000","0.256","2.7306666666666666"
"2127","12","4","1","2","5","1","6","5","1","1","64000","64000","32768000000","0.256","2.7306666666666666"
"2128","12","4","1","4","5","1","6","5","1","1","64000","64000","32768000000","0.256","2.7306666666666666"
"2129","12","1","1","1","5","1","6","5","2","2","32000","32000","8192000000","0.064","0.6826666666666666"
"2130","12","1","1","3","5","1","6","5","2","2","32000","32000","8192000000","0.064","0.6826666666666666"
"2131","12","4","1","2","5","1","6","5","2","2","32000","32000","8192000000","0.064","0.6826666666666666"
"2132","12","4","1","4","5","1","6","5","2","2","32000","32000","8192000000","0.064","0.6826666666666666"
"2133","12","1","1","1","5","1","6","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"2134","12","1","1","3","5","1","6","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"2135","12","4","1","2","5","1","6","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"2136","12","4","1","4","5","1","6","5","4","4","16000","16000","2048000000","0.016","0.17066666666666666"
"2137","12","1","1","1","5","1","6","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"2138","12","1","1","3","5","1","6","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"2139","12","4","1","2","5","1","6","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"2140","12","4","1","4","5","1","6","5","8","8","8000","8000","512000000","0.004","0.042666666666666665"
"2141","12","1","1","1","5","1","6","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"2142","12","1","1","3","5","1","6","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"2143","12","4","1","2","5","1","6","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"2144","12","4","1","4","5","1","6","5","16","16","4000","4000","128000000","0.001","0.010666666666666666"
"2145","12","1","1","1","5","1","6","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"2146","12","1","1","3","5","1","6","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"2147","12","4","1","2","5","1","6","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"2148","12","4","1","4","5","1","6","5","32","32","2000","2000","32000000","0.00025","0.0026666666666666666"
"2149","12","1","1","1","5","1","6","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2150","12","1","1","3","5","1","6","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2151","12","4","1","2","5","1","6","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2152","12","4","1","4","5","1","6","5","64","64","1000","1000","8000000","6.25e-05","0.0006666666666666666"
"2153","12","1","1","1","5","1","6","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2154","12","1","1","3","5","1","6","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2155","12","4","1","2","5","1","6","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2156","12","4","1","4","5","1","6","5","128","128","500","500","2000000","1.5625e-05","0.00016666666666666666"
"2157","12","1","1","1","5","1","6","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2158","12","1","1","3","5","1","6","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2159","12","4","1","2","5","1","6","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
"2160","12","4","1","4","5","1","6","5","256","256","250","250","500000","3.90625e-06","4.1666666666666665e-05"
